Sales Table,,,,,,,,,,,,,,,,,
Company:Nationa Store,,,,,,,,,,,,,,,,,
Department,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Customer Rating,Selling Price
3058,TA-2016-150350,8/23/2022,MS-17770,Swadesh Organic Essentials,Retailer,India,Bhopal,Madhya Pradesh,Central,CHITALE-32467860,Dairy & Beverages,Dairy,Chitale Flavoured Milk Rose : 200 ml,750,25,6,30
3059,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,AMUL-32467861,Dairy & Beverages,Dairy,Amul Kadhai Doodh : 200 ml,600,20,7,30
3060,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,AMUL-32467862,Dairy & Beverages,Dairy,Amul Butter : 500 gms,5700,20,6,285
3061,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,MOTHER-32467863,Dairy & Beverages,Dairy,Mother Dairy Pasteurized Butter : 500 gms,4845,17,3,285
3062,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,AMUL-32467864,Dairy & Beverages,Dairy,Amul Garlic & Herbs Buttery Spread : 100 gms,780,12,10,65
3063,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,AMUL-32467865,Dairy & Beverages,Dairy,Amul Butter School Pack : 100 gms,1330,19,3,70
3064,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,AMUL-32467866,Dairy & Beverages,Dairy,Amul Butter Unsalted : 500 gms,5015,17,10,295
3065,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,NUTRALITE-32467867,Dairy & Beverages,Dairy,Nutralite Fat Spread Tub : 500 gms,3920,14,10,280
3066,KA-2015-121720,6/11/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,CHITALE-32467868,Dairy & Beverages,Dairy,Chitale Pasteurised Table Butter : 500 gms,4675,17,6,275
3067,PU-2017-149895,9/8/2023,EB-14110,Greenfields Spice Hub,Retailer,India,Varanasi,Uttar Pradesh,North,DELICIOUS-32467869,Dairy & Beverages,Dairy,Delicious Fat Spread : 500 gms,2484,27,7,92
3068,MA-2017-147564,10/2/2023,BP-11155,Taste of Tradition Grocers,Retailer,India,Bhubaneswar,Odisha,East,NUTRALITE-32467870,Dairy & Beverages,Dairy,Nutralite Fat Spread UKE : 500 gms,3510,13,8,270
3069,MA-2014-136399,12/16/2022,CC-12100,CityWide Hyperstore,Super Store,India,Kolkata,West Bengal,East,NUTRALITE-32467871,Dairy & Beverages,Dairy,Nutralite Doodh Shakti Butter Spread : 500 gms,4060,14,7,290
3070,MA-2014-136399,12/16/2022,CC-12100,CityWide Hyperstore,Super Store,India,Kolkata,West Bengal,East,SOCIETY-4832478,Dairy & Beverages,Beverages,Society Tea : 1 kg,10200,17,10,600
3071,MA-2014-136399,12/16/2022,CC-12100,CityWide Hyperstore,Super Store,India,Kolkata,West Bengal,East,WAGH-4832479,Dairy & Beverages,Beverages,Wagh Bakri Premium Leaf Tea Pouch : 1 kg,16200,27,9,600
3072,MA-2014-136399,12/16/2022,CC-12100,CityWide Hyperstore,Super Store,India,Kolkata,West Bengal,East,BROOKE-4832480,Dairy & Beverages,Beverages,Brooke Bond Red Label Natural Care Tea : 1 kg,11400,19,6,600
3073,MA-2014-107916,8/24/2022,JP-15460,The Curry Haven,Restaurants,India,Shimla,Himachal Pradesh,North,BROOKE-4832481,Dairy & Beverages,Beverages,Brooke Bond Red Label Tea : 1 kg,7200,12,7,600
3074,MA-2014-107916,8/24/2022,JP-15460,The Curry Haven,Restaurants,India,Shimla,Himachal Pradesh,North,TATA-4832482,Dairy & Beverages,Beverages,Tata Tea Agni : 1.5 kgs,6500,20,9,325
3075,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,TAJ-4832483,Dairy & Beverages,Beverages,Taj Mahal Tea : 500 gms,7520,16,7,470
3076,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,GIRNAR-4832484,Dairy & Beverages,Beverages,Girnar Royal Cup Tea : 1 kg,7200,12,10,600
3077,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,TATA-4832485,Dairy & Beverages,Beverages,Tata Tea Premium : 1 kg,11970,21,8,570
3078,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,TATA-4832486,Dairy & Beverages,Beverages,Tata Tea Gold : 1 kg,7200,12,9,600
3079,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,SOCIETY-4832487,Dairy & Beverages,Beverages,Society Masala Flavour Tea Pouch : 1 kg,9800,14,6,700
3080,UT-2017-164168,11/12/2023,LS-16975,CentralHub Hypermart,Super Store,India,Patna,Bihar,East,BROOKE-4832488,Dairy & Beverages,Beverages,Brooke Bond Taaza Tea : 1 kg,3750,15,7,250
3081,MA-2015-112557,4/25/2023,JL-15850,Daily Fresh Grains,Retailer,India,Rajkot,Gujarat,West,WAGH-4832489,Dairy & Beverages,Beverages,Wagh Bakri Navchetan Tea : 1 kg,5720,26,7,220
3082,UT-2014-122959,12/12/2022,CY-12745,The Artisan Bistro,Restaurants,India,Mumbai,Maharashtra,West,GIRNAR-4832490,Dairy & Beverages,Beverages,Girnar Royal Assam CTC Leaf Tea Jar : 1 kg,12400,20,9,620
3083,PU-2017-162572,9/25/2023,RB-19360,Shree Spice House,Retailer,India,Kanpur,Uttar Pradesh,North,WAGH-4832491,Dairy & Beverages,Beverages,Wagh Bakri Spiced Tea : 500 gms,5440,16,4,340
3084,PU-2017-162572,9/25/2023,RB-19360,Shree Spice House,Retailer,India,Kanpur,Uttar Pradesh,North,TATA-4832492,Dairy & Beverages,Beverages,Tata Tea Elaichi Chai : 1 kg,6820,22,6,310
3085,UT-2016-148110,9/5/2022,AR-10825,The Kebab House,Restaurants,India,Prayagraj,Uttar Pradesh,North,MAHARASHTRA-4832493,Dairy & Beverages,Beverages,Maharashtra Special Tea Jar : 500 gms,5500,20,7,275
3086,TA-2017-131828,2/11/2023,CS-11845,Naan and Curry,Restaurants,India,Faridabad,Haryana,North,SOCIETY-4832494,Dairy & Beverages,Beverages,Society Elaichi Adrak Flavour Tea Pouch : 250 gms,3040,16,10,190
3087,TA-2017-131828,2/11/2023,CS-11845,Naan and Curry,Restaurants,India,Faridabad,Haryana,North,BROOKE-4832495,Dairy & Beverages,Beverages,Brooke Bond Taj Mahal Tea : 100 Tea-Bags,5280,24,9,220
3088,MA-2014-109218,6/30/2022,AR-10825,The Kebab House,Restaurants,India,Prayagraj,Uttar Pradesh,North,TATA-4832496,Dairy & Beverages,Beverages,Tata Tea Teaveda : 250 gms,3200,20,7,160
3089,MA-2016-120558,6/7/2022,RD-19810,FreshValley Hypermarket,Super Store,India,Amritsar,Punjab,North,GIRNAR-4832497,Dairy & Beverages,Beverages,Girnar Jumbo Gulabi CTC Leaf Tea : 1 kg,8100,18,8,450
3090,TA-2014-109036,12/20/2022,KH-16510,The Village Grain House,Retailer,India,Indore,Madhya Pradesh,Central,WAGH-4832498,Dairy & Beverages,Beverages,Wagh Bakri Masala Tea : 200 gms,4080,24,7,170
3091,PU-2015-147830,12/15/2023,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,GIRNAR-4832499,Dairy & Beverages,Beverages,Girnar Cardamom Instant Premix Chai : 140 gms,1650,11,6,150
3092,PU-2015-147830,12/15/2023,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,SUPRIYA-4832500,Dairy & Beverages,Beverages,Tea Masala : 50 gms,1375,25,10,55
3093,PU-2015-147830,12/15/2023,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,SOCIETY-4832501,Dairy & Beverages,Beverages,Society Chahat Leaf Tea Pouch : 1 kg,4945,23,8,215
3094,PU-2015-147830,12/15/2023,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,WAGH-4832502,Dairy & Beverages,Beverages,Wagh Bakri Premix Masala Instant Tea : 140 gms,1800,12,7,150
3095,KE-2017-150497,7/20/2023,SM-20950,Saffron Table,Restaurants,India,Ahmedabad,Gujarat,West,GOODRICKE-4832503,Dairy & Beverages,Beverages,Goodricke Super Cup Tea : 1 kg,5670,14,10,405
3096,UT-2014-128986,8/3/2022,GH-14410,FreshGrove HyperMart,Super Store,India,Bhopal,Madhya Pradesh,Central,JOSH-4832504,Dairy & Beverages,Beverages,Josh Kadak Tea : 1 kg,2580,12,8,215
3097,MA-2015-139584,8/24/2023,EM-13810,Spice Affair,Restaurants,India,Indore,Madhya Pradesh,Central,TETLEY-4832505,Dairy & Beverages,Beverages,Tetley Green Tea Lemon & Honey : 100 Tea-Bags,15000,24,5,625
3098,MA-2015-139584,8/24/2023,EM-13810,Spice Affair,Restaurants,India,Indore,Madhya Pradesh,Central,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,11760,24,7,490
3099,WE-2016-162677,3/26/2022,DB-13210,Pure & Fresh Organics,Retailer,India,Amritsar,Punjab,North,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,7500,12,9,625
3100,WE-2016-162677,3/26/2022,DB-13210,Pure & Fresh Organics,Retailer,India,Amritsar,Punjab,North,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,1430,11,10,130
3101,UT-2014-150924,9/12/2022,PT-19090,Desi Organic Foods,Retailer,India,Vadodara,Gujarat,West,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,10625,17,7,625
3102,MA-2014-153969,9/21/2022,HF-14995,The Village Essentials,Retailer,India,Vijayawada,Andhra Pradesh,South,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,1700,10,5,170
3103,MA-2014-153969,9/21/2022,HF-14995,The Village Essentials,Retailer,India,Vijayawada,Andhra Pradesh,South,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,2210,17,9,130
3104,MA-2014-153969,9/21/2022,HF-14995,The Village Essentials,Retailer,India,Vijayawada,Andhra Pradesh,South,LIPTON-4832512,Dairy & Beverages,Beverages,Lipton Green Tea - Lemon Zest : 25 Tea-Bags,3570,21,10,170
3105,MA-2014-153969,9/21/2022,HF-14995,The Village Essentials,Retailer,India,Vijayawada,Andhra Pradesh,South,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,4515,21,8,215
3106,MA-2014-153969,9/21/2022,HF-14995,The Village Essentials,Retailer,India,Vijayawada,Andhra Pradesh,South,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,3225,15,10,215
3107,MA-2016-146682,10/29/2022,KW-16435,Desi Essentials Mart,Retailer,India,Jodhpur,Rajasthan,West,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,1800,10,6,180
3108,KA-2016-138695,5/28/2022,KC-16675,Sunshine Eats,Restaurants,India,Gwalior,Madhya Pradesh,Central,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,1300,10,10,130
3109,KA-2016-138695,5/28/2022,KC-16675,Sunshine Eats,Restaurants,India,Gwalior,Madhya Pradesh,Central,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,4620,14,6,330
3110,TA-2017-107461,12/21/2023,PK-19075,The Grocery Hub,Retailer,India,Dehradun,Uttarakhand,North,JEERA-2142763,Grocery,Masala & Spices,Jeera : 100 gms,1020,17,10,60
3111,MA-2016-133879,3/21/2022,KT-16465,Fresh Eats Grocery,Retailer,India,Kanpur,Uttar Pradesh,North,SATYAM-2142764,Grocery,Masala & Spices,Satyam Singdana (Groundnut) : 500 gms,2499,21,8,119
3112,MA-2016-133879,3/21/2022,KT-16465,Fresh Eats Grocery,Retailer,India,Kanpur,Uttar Pradesh,North,GREEN-2142765,Grocery,Masala & Spices,Green Elaichi : 50 gms,5024,16,9,314
3113,MA-2016-133879,3/21/2022,KT-16465,Fresh Eats Grocery,Retailer,India,Kanpur,Uttar Pradesh,North,BLACK-2142766,Grocery,Masala & Spices,Black Pepper : 100 gms,4075,25,8,163
3114,MA-2017-157483,11/11/2023,EP-13915,Pure Spice Grocers,Retailer,India,Chennai,Tamil Nadu,South,FARMLEY-2142767,Grocery,Masala & Spices,Farmley Premium Pumpkin Seeds : 200 gms,5180,20,6,259
3115,MA-2017-132059,9/23/2023,AP-10915,Green Fields Groceries,Retailer,India,Ludhiana,Punjab,North,SATYAM-2142768,Grocery,Masala & Spices,Satyam Jeera : 200 gms,4500,25,7,180
3116,MA-2017-132059,9/23/2023,AP-10915,Green Fields Groceries,Retailer,India,Ludhiana,Punjab,North,GREEN-2142769,Grocery,Masala & Spices,Green Elaichi Economy : 10 gms,1150,23,7,50
3117,MA-2017-122280,9/10/2023,SH-20395,Shree Ahaar Mart,Retailer,India,Chandigarh,Punjab,North,DHANIYA-2142770,Grocery,Masala & Spices,Dhaniya : 400 gms,1764,12,6,147
3118,MA-2017-105235,12/5/2023,SM-20950,Saffron Table,Restaurants,India,Ahmedabad,Gujarat,West,BADISHEP-2142771,Grocery,Masala & Spices,Badishep : 200 gms,2000,16,7,125
3119,MA-2017-105235,12/5/2023,SM-20950,Saffron Table,Restaurants,India,Ahmedabad,Gujarat,West,FARMLEY-2142772,Grocery,Masala & Spices,Farmley Premium Chia Seeds : 200 gms,3184,16,7,199
3120,MA-2017-105235,12/5/2023,SM-20950,Saffron Table,Restaurants,India,Ahmedabad,Gujarat,West,LUKHNOWI-2142773,Grocery,Masala & Spices,Lukhnowi Badishep : 100 gms,1449,23,7,63
3121,TA-2017-152912,11/9/2023,BM-11650,Coastal Delights,Restaurants,India,Rajkot,Gujarat,West,TIL-2142774,Grocery,Masala & Spices,Til White : 500 gms,3128,23,9,136
3122,TA-2017-152912,11/9/2023,BM-11650,Coastal Delights,Restaurants,India,Rajkot,Gujarat,West,KHASKHAS-2142775,Grocery,Masala & Spices,Khaskhas : 100 gms,5200,25,7,208
3123,TA-2017-152912,11/9/2023,BM-11650,Coastal Delights,Restaurants,India,Rajkot,Gujarat,West,CASSIA-2142776,Grocery,Masala & Spices,Cassia Taj : 100 gms,2016,21,7,96
3124,TA-2017-152912,11/9/2023,BM-11650,Coastal Delights,Restaurants,India,Rajkot,Gujarat,West,EMLI-2142777,Grocery,Masala & Spices,Emli : 200 gms,1475,25,7,59
3125,UT-2014-123498,11/7/2022,TC-20980,Masala Grill,Restaurants,India,Gurgaon,Haryana,North,DRY-2142778,Grocery,Masala & Spices,Dry Coconut : 500 gms,2044,14,7,146
3126,RA-2017-159352,3/12/2023,KB-16585,Mainy Lassi Shop,Restaurants,India,Jodhpur,Rajasthan,West,AJMA-2142779,Grocery,Masala & Spices,Ajma : 100 gm,1458,27,6,54
3127,MA-2017-146416,10/20/2023,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,LAWANG-2142780,Grocery,Masala & Spices,Lawang : 20 gms,1104,24,10,46
3128,MA-2017-146416,10/20/2023,JE-16165,Platform 67,Restaurants,India,Agra,Uttar Pradesh,North,FARMLEY-2142781,Grocery,Masala & Spices,Farmley Premium Sunflower Seeds : 200 gms,3021,19,7,159
3129,MA-2015-163783,12/27/2023,DR-12940,TrendMart Hyperstore,Super Store,India,Gwalior,Madhya Pradesh,Central,GUNTUR-2142782,Grocery,Masala & Spices,Guntur Chilli : 100 gms,950,19,7,50
3130,MA-2017-123981,10/2/2023,RW-19630,Lemon Grass Café,Restaurants,India,Mumbai,Maharashtra,West,RAI-2142783,Grocery,Masala & Spices,Rai : 200 gms,300,10,10,30
3131,UT-2017-158953,6/4/2023,ML-18040,The Tandoor Table,Restaurants,India,Faridabad,Haryana,North,RAI-2142784,Grocery,Masala & Spices,Rai Small : 200 gms,720,20,7,36
3132,UT-2014-165428,9/1/2022,JL-15130,Swadesh Harvest Market,Retailer,India,Amritsar,Punjab,North,PREMCHAND-2142785,Grocery,Masala & Spices,Premchand Gold Dhana Dal : 200 gms,1890,21,9,90
3133,UT-2014-165428,9/1/2022,JL-15130,Swadesh Harvest Market,Retailer,India,Amritsar,Punjab,North,KASOORI-2142786,Grocery,Masala & Spices,Kasoori Methi : 100 gms,2136,24,6,89
3134,OD-2016-169026,8/8/2022,CM-12655,InfinityMart Plaza,Super Store,India,Vadodara,Gujarat,West,ROASTED-2142787,Grocery,Masala & Spices,Roasted Badishep : 100 gms,680,20,6,34
3135,MA-2017-109750,7/22/2023,FH-14365,The Hungry Fork,Restaurants,India,Jalandhar,Punjab,North,SATYAM-2142788,Grocery,Masala & Spices,Satyam Elaichi : 50 gms,9906,26,6,381
3136,UT-2015-149384,7/10/2023,EH-13945,Green Earth Organics,Retailer,India,Ludhiana,Punjab,North,STAR-2142789,Grocery,Masala & Spices,Star Anise (Badiyan) : 100 gms,2793,21,8,133
3137,WE-2014-131527,12/1/2022,TB-21280,Greenfields Grocery,Retailer,India,Vadodara,Gujarat,West,SHAHA-2142790,Grocery,Masala & Spices,Shaha Jeera : 50 gms,1800,20,7,90
3138,PU-2017-164000,12/18/2023,AH-10030,Spice Journey,Restaurants,India,Gwalior,Madhya Pradesh,Central,MASALA-2142791,Grocery,Masala & Spices,Masala Elaichi : 50 g,2574,11,5,234
3139,PU-2014-164224,5/18/2022,TT-21070,Organic Harvest Store,Retailer,India,Bhubaneswar,Odisha,East,DHANIYA-2142792,Grocery,Masala & Spices,Dhaniya Dal : 100 gms,860,20,10,43
3140,PU-2014-164224,5/18/2022,TT-21070,Organic Harvest Store,Retailer,India,Bhubaneswar,Odisha,East,CHILLI-2142793,Grocery,Masala & Spices,Chilli Guntur Stemless : 100 gms,660,12,7,55
3141,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,METHI-2142794,Grocery,Masala & Spices,Methi : 100 gms,289,17,5,17
3142,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,SATYAM-2142795,Grocery,Masala & Spices,Satyam Badishop : 100 gms,1746,18,6,97
3143,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,SATYAM-2142796,Grocery,Masala & Spices,Satyam Kashmiri Chilly : 100 gms,1392,12,6,116
3144,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,CHILLI-2142797,Grocery,Masala & Spices,Chilli Kashmiri : 100 gms,2691,23,10,117
3145,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,SABJA-2142798,Grocery,Masala & Spices,Sabja : 100 gms,1140,20,6,57
3146,MA-2014-158372,11/10/2022,RD-19900,The Spice Merchant,Retailer,India,Rajkot,Gujarat,West,BEDGI-2142799,Grocery,Masala & Spices,Bedgi Chilli : 100 gms,1825,25,10,73
3147,MA-2016-108882,1/9/2022,LA-16780,Ocean Grill,Restaurants,India,Prayagraj,Uttar Pradesh,North,MASALA-2142800,Grocery,Masala & Spices,Masala Elaichi : 100 gms,5993,13,5,461
3148,MA-2016-108882,1/9/2022,LA-16780,Ocean Grill,Restaurants,India,Prayagraj,Uttar Pradesh,North,SATYAM-2142801,Grocery,Masala & Spices,Satyam Khobra (Coconut) : 200 gms,1352,13,7,104
3149,UT-2017-108245,9/22/2023,SH-19975,The Big Barbeque Nation,Restaurants,India,Thiruvananthapuram,Kerala,South,SATYAM-2142802,Grocery,Masala & Spices,Satyam Miri (Black Pepper) : 100 gms,5184,27,9,192
3150,HA-2014-142314,12/23/2022,SF-20200,Shree Desi Essentials,Retailer,India,Nagpur,Maharashtra,West,PROV-23478243,Grocery,Dry Fruits,ProV Select California Almonds : 1 kg,31027,23,9,1349
3151,PU-2016-132409,5/26/2022,TH-21235,Sizzle & Spice,Restaurants,India,Ahmedabad,Gujarat,West,PROV-23478244,Grocery,Dry Fruits,Prov Independence California Almonds : 500 gms,7678,11,8,698
3152,PU-2016-132409,5/26/2022,TH-21235,Sizzle & Spice,Restaurants,India,Ahmedabad,Gujarat,West,BADAM-23478245,Grocery,Dry Fruits,Badam (Almonds) : 500 gms,9378,18,7,521
3153,MA-2017-150189,7/8/2023,VG-21790,Grain Basket Essentials,Retailer,India,Coimbatore,Tamil Nadu,South,NUTRAJ-23478246,Grocery,Dry Fruits,Nutraj California Almonds : 1 kg,18384,16,6,1149
3154,MA-2014-114433,5/13/2022,NP-18325,Nature’s Spice Bazaar,Retailer,India,Ludhiana,Punjab,North,SWAAD-23478247,Grocery,Dry Fruits,Swaad Badam : 1 kg,17600,20,9,880
3155,MA-2017-104640,11/10/2023,FH-14275,The Sizzle Spot,Restaurants,India,Prayagraj,Uttar Pradesh,North,WONDERLAND-23478248,Grocery,Dry Fruits,Wonderland California Almonds : 500 gms,14500,20,8,725
3156,MA-2017-104640,11/10/2023,FH-14275,The Sizzle Spot,Restaurants,India,Prayagraj,Uttar Pradesh,North,MAMRA-23478249,Grocery,Dry Fruits,Mamra Badam : 200 gms,8184,11,9,744
3157,RA-2015-137008,10/2/2023,JP-15460,The Curry Haven,Restaurants,India,Shimla,Himachal Pradesh,North,BADAM-23478250,Grocery,Dry Fruits,Badam American : 1 kg,24575,25,7,983
3158,RA-2015-137008,10/2/2023,JP-15460,The Curry Haven,Restaurants,India,Shimla,Himachal Pradesh,North,NUTRAJ-23478251,Grocery,Dry Fruits,Nutraj Almond : 200 gms,4784,16,6,299
3159,RA-2015-137008,10/2/2023,JP-15460,The Curry Haven,Restaurants,India,Shimla,Himachal Pradesh,North,ALMONDS-23478252,Grocery,Dry Fruits,Almonds Salted : 100 gm,1990,10,3,199
3160,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,KMK-23478253,Grocery,Dry Fruits,KMK Almond American (Badam) : 200 gms,3612,14,7,258
3161,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,KMK-23478254,Grocery,Dry Fruits,KMK Almond Mamra (Badam) : 200 gms,7500,10,7,750
3162,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,ALMONDS-23478255,Grocery,Dry Fruits,Almonds Smoked : 100 gm,3781,19,7,199
3163,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,NUTRAJ-23478256,Grocery,Dry Fruits,Nutraj Cashews : 500 gms,14679,21,6,699
3164,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,NUTRAJ-23478257,Grocery,Dry Fruits,Nutraj Cashew Nuts : 1 kg,17988,12,8,1499
3165,UT-2014-108189,10/2/2022,ES-14080,Shahi Restaurant,Restaurants,India,Patna,Bihar,East,KALBAVI-23478258,Grocery,Dry Fruits,Kalbavi Popular Cashews : 500  gms,11033,17,10,649
3166,MA-2014-154641,8/11/2022,KL-16645,Jivan Grocers,Retailer,India,Gwalior,Madhya Pradesh,Central,REGULAR-23478259,Grocery,Dry Fruits,Regular Kaju (Cashews) - 320 : 500 gms,16016,22,9,728
3167,MA-2017-131625,9/1/2023,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,PROV-23478260,Grocery,Dry Fruits,ProV Select Cashews : 500 gms,9339,11,10,849
3168,UT-2017-156356,4/16/2023,ND-18370,Desi Spice Mart,Retailer,India,Indore,Madhya Pradesh,Central,WONDERLAND-23478261,Grocery,Dry Fruits,Wonderland Cashews : 500 gms,11550,15,8,770
3169,UT-2017-156356,4/16/2023,ND-18370,Desi Spice Mart,Retailer,India,Indore,Madhya Pradesh,Central,KAJU-23478262,Grocery,Dry Fruits,Kaju : 500 gms,18927,27,6,701
3170,UT-2017-156356,4/16/2023,ND-18370,Desi Spice Mart,Retailer,India,Indore,Madhya Pradesh,Central,KALBAVI-23478263,Grocery,Dry Fruits,Kalbavi Cashews (Kaju) : 500 gms,6990,10,8,699
3171,MA-2016-138933,4/24/2022,JL-15130,Swadesh Harvest Market,Retailer,India,Amritsar,Punjab,North,KAJU-23478264,Grocery,Dry Fruits,Kaju Tukda (Cashews) : 200 gms,4037,11,10,367
3172,GU-2016-140746,1/15/2022,RC-19825,Pure Organic Bazaar,Retailer,India,Gwalior,Madhya Pradesh,Central,CASHEW-23478265,Grocery,Dry Fruits,Cashew Broken : 500 gms,16698,23,5,726
3173,MA-2016-146836,5/2/2022,CC-12475,Nature’s Fresh Pantry,Retailer,India,Ludhiana,Punjab,North,KAJU-23478266,Grocery,Dry Fruits,Kaju (240) Special : 100 gms,2568,12,6,214
3174,MA-2016-146836,5/2/2022,CC-12475,Nature’s Fresh Pantry,Retailer,India,Ludhiana,Punjab,North,KOKAN-23478267,Grocery,Dry Fruits,Kokan Gem Goa Cashew Classic (Kaju) : 500 gms,14950,23,7,650
3175,UT-2016-127971,11/20/2022,DW-13195,The Mango Kitchen,Restaurants,India,Rajkot,Gujarat,West,KOKAN-23478268,Grocery,Dry Fruits,Kokan Gem Goa Cashew Premium (Kaju) : 500 gms,9000,12,9,750
